artist_id,artist_name,total_followers,genres,popularity
74XFHRwlV6OrjEM0A2NCMF,Paramore,7681132,"['candy pop', 'pixie', 'pop emo', 'pop punk']",80
7ygtjsCTrCQZAYYPOne9uE,Erik Santos,685898,['opm'],53
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,1211760,['stomp and holler'],74
4TrraAsitQKl821DQY42cZ,Sigrid,667180,"['dance pop', 'norwegian pop', 'pop']",62
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,9491909,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
6vXTefBL93Dj5IqAWq6OTv,French Montana,4955869,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76
7blkMNJv8n9ceP9zlA4W2U,Shawn Hook,61809,['canadian pop'],45
4xRYI6VqpkE3UwrDrAZL8L,Logic,5880024,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",79
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,14863386,"['melodic rap', 'philly rap', 'rap', 'trap']",88
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,20276515,['pop'],91
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,10075725,"['dance pop', 'pop', 'post-teen pop']",65
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,29872610,"['dance pop', 'pop', 'post-teen pop']",82
4iSU0hKfGnU2nscL5dLi9p,Claudia,24850,['pinoy r&b'],29
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,10683150,"['atl hip hop', 'hip hop', 'pop', 'rap']",80
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,8038735,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",74
4VkqlQl3hGhxjchI34xp2V,Thyro,11721,['opm'],45
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,7357440,"['dance pop', 'pop', 'pop rap']",82
06HL4z0CvFAxyc27GXpf02,Taylor Swift,71340528,['pop'],100
2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,2444310,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",66
20gsENnposVs2I4rQ5kvrf,Sam Feldt,747768,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",74
1IueXOQyABrMOprrzwQJWN,Sigala,1542108,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'tropical house']",75
7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,1227714,"['opm', 'pinoy rock']",61
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,39290696,"['k-pop', 'k-pop girl group']",87
00TKPo9MxwZ0j4ooveIxWZ,Loote,208432,"['alt z', 'dance pop', 'electropop', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",61
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,2029817,"['pop rap', 'seattle hip hop']",79
4DTbdShHu2RPYEEMUp2XWV,Anjulie,32945,['canadian pop'],58
6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,961558,"['piano rock', 'pixie', 'pop punk']",58
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,3484204,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show']",66
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,9636535,"['dance pop', 'pop', 'post-teen pop', 'talent show']",74
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,1212838,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",65
6V03b3Y36lolYP2orXn8mV,98º,429736,"['boy band', 'dance pop', 'pop rock']",55
5DK8eK7fjvRsziXzyr3sFA,Moon Taxi,180020,"['indie poptimism', 'modern alternative rock', 'modern rock', 'stomp and holler']",51
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,36962821,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",88
6LqNN22kT3074XbTVUrhzX,Kesha,7534834,"['dance pop', 'pop', 'post-teen pop']",77
1LOB7jTeEV14pHai6EXSzF,Cash Cash,678658,"['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'pop', 'pop dance', 'pop edm', 'tropical house']",64
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,24618767,"['dance pop', 'pop', 'post-teen pop']",80
3cjEqqelV9zb4BYE3qDQ4O,EXO,9478307,"['k-pop', 'k-pop boy group']",72
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,22150694,"['rap', 'slap house']",90
0LyfQWJT6nXafLPZqxe9Of,Various Artists,1876324,[],0
57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,6759671,"['pop', 'post-teen pop']",71
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,8269806,"['east coast hip hop', 'hip hop', 'rap']",85
6hIZBf6t4Yy8Lrqj7vPYTr,Jake Zyrus,15689,['opm'],24
25uiPmTg16RbhZWAqwLBy5,Charli XCX,2820856,"['art pop', 'candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",77
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,3342498,"['belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",71
1URnnhqYAYcrqrcwql10ft,21 Savage,13270225,"['atl hip hop', 'rap']",92
5he5w2lnU9x7JFhnwcekXX,Skrillex,8148631,"['brostep', 'complextro', 'edm', 'electro']",80
1vCWHaC5f2uS3yhpwWbIA6,Avicii,22723624,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",82
2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3216518,"['opm', 'pinoy reggae', 'pinoy rock']",66
1KCSPY1glIKqW2TotWuXOR,P!nk,14885303,"['dance pop', 'pop']",84
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,2297468,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",64
7FgMLbnZVrEnir95O0YujA,Five For Fighting,806665,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",59
1YlibpAvhJBbMZMBwN1KGv,The Juans,989414,"['opm', 'p-pop']",56
3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,39360,"['acoustic opm', 'opm']",50
7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,1244269,"['cdo indie', 'opm', 'pinoy singer-songwriter']",61
7tYKF4w9nC0nq9CsPZTHyP,SZA,11748884,"['pop', 'r&b']",93
09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,402175,"['opm', 'pinoy singer-songwriter']",55
1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1706714,"['opm', 'pinoy rock', 'pop rock']",60
1PbBg2aYjWLKRk84zJK15x,Echosmith,595811,"['indie poptimism', 'pop rock']",60
4kYSro6naA4h99UJvo89HB,Cardi B,21342700,"['dance pop', 'pop', 'rap']",81
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,19087838,"['dance pop', 'r&b']",89
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,3921410,"['canadian contemporary r&b', 'pop', 'r&b']",79
0eecdvMrqBftK0M1VKhaF4,CNCO,9623914,"['boy band', 'latin pop', 'reggaeton']",70
3AVfmawzu83sp94QW7CEGm,Astrid S,1285305,"['dance pop', 'norwegian pop', 'pop', 'tropical house']",68
4YXycRbyyAE0wozTk7QMEq,Matoma,730194,"['dance pop', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",67
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,41088103,"['emo rap', 'miami hip hop']",88
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,1372785,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",67
7cTXfwpe9peK0UE1bZyIWZ,Pinkfong,207621,"['cartoon', ""children's music"", 'dong-yo']",67
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2460866,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",78
2JyWXPbkqI5ZJa3gwqVa0c,Craig David,838347,"['british soul', 'dance pop', 'pop rap', 'r&b', 'urban contemporary']",66
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,2047848,"['dance rock', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",70
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,9925050,"['emo', 'modern rock']",82
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,6823784,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",86
6fOMl44jA4Sp5b9PpYCkzz,NF,8200849,"['hip hop', 'pop rap', 'rap']",83
3wyVrVrFCkukjdVIdirGVY,Lil Pump,7976582,"['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap']",70
2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,915350,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",72
3hyEbRtp617pNCuuQjyOmc,Lost Kings,389128,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'pop rap', 'tropical house']",59
2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,2747316,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57
7dGJo4pcD2V6oG8kP0tJRR,Eminem,68539373,"['detroit hip hop', 'hip hop', 'rap']",92
7eCmccnRwPmRnWPw61x6jM,shy martin,275302,"['alt z', 'electropop', 'pop', 'social media pop', 'swedish electropop']",64
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,3526061,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",73
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,8249793,"['k-pop', 'k-pop girl group']",74
5ebPSE9YI5aLeZ1Z2gkqjn,Clara Benin,129202,"['pinoy indie', 'pinoy singer-songwriter']",48
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,8855982,"['dance pop', 'urban contemporary']",79
5fMUXHkw8R8eOP2RNVYEZX,Diplo,2541371,"['edm', 'electro house', 'house', 'moombahton', 'pop', 'pop dance', 'tropical house']",79
47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,1033439,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance']",64
7FNnA9vBm6EKceENgCGRMb,Anitta,12763892,"['funk pop', 'funk rj', 'pagode baiano', 'pop nacional']",80
3EXdLajEO02ziZ90P90bSW,Lil Xan,2303333,"['emo rap', 'vapor trap']",59
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,2702133,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79
4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1341997,"['opm', 'pinoy pop punk', 'pinoy rock']",59
1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,359314,"['classic opm', 'opm', 'soft rock']",50
2G7VQ1kVhVfNagytlousgm,Al James,1145527,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",64
4sj6D0zlMOl25nprDJBiU9,Andy Williams,481189,"['adult standards', 'easy listening', 'lounge']",59
5lpH0xAS4fVfLkACg9DAuM,Wham!,2259786,"['europop', 'new romantic', 'new wave pop', 'synthpop']",68
1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,169953,"['hollywood', 'movie tunes', 'show tunes', 'tagalog worship']",60
4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7229824,['opm'],72
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,10725694,"['dance pop', 'hel', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",78
26dSoYclwsYLMAKD3tpOr4,Britney Spears,12115294,"['dance pop', 'pop']",81
0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,559790,['opm'],50
0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,955390,"['classic opm', 'opm', 'papuri', 'pinoy praise']",53
2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,11506,[],32
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,309329,"['adult standards', 'lounge']",58
2iE18Oxc8YSumAU232n4rW,The Jackson 5,1355260,"['adult standards', 'motown']",67
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,30636,['adult standards'],50
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,5199758,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",73
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,447125,"['adult standards', 'easy listening']",58
11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,27855,['deep talent show'],35
2aiQfmxcWSx7RrqSVbhiFX,Maria Aragon,936,[],12
7vjoSmk5jVvRXNiKIDMox1,Alisah Bonaobra,3951,[],24
0YaTdozvKSQ2UkOTTONmSJ,Rachelle Ann Go,476427,['opm'],49
6jtan6NPL80JFme8IkFiy7,Janice Javier,2577,[],25
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,2018645,['adult standards'],68
1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,160071,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",49
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,2269745,"['adult standards', 'jazz blues', 'lounge', 'swing', 'vocal jazz']",68
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,5918497,"['dance pop', 'pop']",73
5EUahD2aecNM2phblhyVFi,Bamboo,7191,[],3
26AHtbjWKiwYzsoGoUZq53,Pentatonix,3559292,['a cappella'],65
0SG7a26LiFGt8E0olaIOpx,Acapellago,2804,[],8
7AKHnZVqwXYuUwWJ8UGL5q,Girls' Generation-TTS,595510,"['k-pop', 'k-pop girl group']",39
0SCbttzoZTnLFebDYmAWCm,Glee Cast,1504308,"['glee club', 'hollywood', 'post-teen pop']",71
65kpH75MFCBJhLy7qvVl6A,Aegis,223768,"['classic opm', 'opm']",47
3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,1598738,"['classic opm', 'opm']",60
35S20clEkkSNUo23ViaslZ,Band Aid,25631,['musical advocacy'],43
4w9rFB4pUAUO3OloDQ6wn7,Jamie Rivera,131451,"['classic opm', 'opm', 'papuri', 'pinoy praise']",48
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,6203546,"['adult standards', 'easy listening', 'lounge']",76
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,3510833,"['boy band', 'dance pop', 'pop', 'post-teen pop']",71
0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,462177,['opm'],44
3qZNpgS5OAdktfruSjjLeY,Benni Sparks,727,[],14
6Paz0vXJJ9bCPf0fEm3qzg,Dagny,159233,"['electropop', 'norwegian pop', 'tropical house']",59
0XNvr6bnNywV946ZKaJtr0,Joakim Lundell,132523,['swedish pop'],47
0lslA51eKXwTUY0TSX9Emy,Marion Aunor,34290,['opm'],40
5Xcbv83o11Ez2XPHa1n8Pf,AmPm,49913,['japanese dance pop'],45
62Jfwxon19ZOT9eSL6bvtY,Sweater Beats,42822,"['gauze pop', 'vapor twitch']",42
2TX325jFbZFpe2OGZNo4Lx,Markus,4195,['pinoy singer-songwriter'],29
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,4937144,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",74
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,26717049,"['pop', 'r&b', 'soul']",83
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,2612999,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",75
2JLqTvFXmC87BksiCsBezV,Matt Terry,126405,['talent show'],43
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,939123,"['opm', 'pinoy indie', 'pinoy rock']",59
3xbpJdoJDLAfYn3ZeLlukg,Bosx1ne,150149,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",52
2U5mF0PZqGu6glnz55yY0y,John Roa,1324810,"['opm', 'p-pop']",60
6U1dBXJhC8gXFjamvFTmHg,Zac Efron,770372,"['dance pop', 'hollywood', 'pop', 'post-teen pop', 'show tunes']",69
0touaoSr4QOLYxBJ9lmGgK,Karencitta,139103,"['pinoy edm', 'pinoy r&b', 'pinoy trap', 'vispop']",40
7HV2RI2qNug4EcQqLbCAKS,Keala Settle,148461,"['broadway', 'hollywood', 'show tunes']",65
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,3317353,"['irish rock', 'pop rock']",74
17Do37U0HEbxu1tOrKH8dL,Nadine Lustre,226347,"['opm', 'p-pop', 'pinoy r&b']",51
6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,1480463,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",64
4WN5naL3ofxrVBgFpguzKo,Rudimental,1359037,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",69
3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,443359,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",53
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,5376793,"['dance pop', 'pop']",73
0LyOADBjj28cbvJWTXUEGA,Loren Allred,132102,"['deep talent show', 'hollywood', 'movie tunes']",60
2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,11254,['show tunes'],57
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,574070,"['hollywood', 'show tunes']",68
4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,2461798,"['opm', 'p-pop', 'pinoy trap', 'pop']",66
2LAqcqAQ8KPTsl1HBgBrqM,Michelle Williams,10259,['hollywood'],60
6Y20PijIkUoCtuvtkz37dO,Austyn Johnson,6156,['show tunes'],46
0vqJkZ0RpLZixt3lTmD8vP,Whethan,258126,"['edm', 'electropop', 'hyperpop', 'indie poptimism', 'pop', 'vapor twitch']",66
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,1389742,"['contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",61
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,1135907,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",65
4am1I89OWXUzFh4ctRLkdd,Elliott Yamin,115759,[],44
2NzWRNaaLByHyI3wpuec8P,Jim Brickman,114114,"['new age', 'new age piano']",57
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,1383382,"['memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap']",61
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,4449067,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",73
28ExwzUQsvgJooOI0X1mr3,Jay Rock,1381877,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",73
4qFxP3qN9GsnZDOkAE6x2m,December Avenue,5515626,"['opm', 'pinoy pop punk']",66
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,9280654,"['boy band', 'dance pop', 'pop', 'post-teen pop']",79
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,1315621,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",67
23zg3TcAtWQy7J6upgbUnj,Usher,10405705,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",80
0b1sIQumIAsNbqAoIClSpy,j-hope,14236913,"['k-pop', 'k-rap']",78
38CvLGTsjtoloDgv3OKQp8,Robinson,104140,"['alt z', 'nz pop']",50
3Hvxz2oZPYuo61ChHKcqQI,Autotelic,212284,"['opm', 'pinoy indie', 'pinoy rock']",42
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,3780099,"['k-pop', 'k-pop girl group']",56
6beUvFUlKliUYJdLOXNj9C,King Princess,1687447,"['alt z', 'art pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop']",61
3Isy6kedDrgPYoTS1dazA9,Sean Paul,4291880,"['dance pop', 'dancehall', 'pop rap']",81
4mrrcDjpjUq27YEGwlisgs,Gracenote,39632,"['opm', 'pinoy indie', 'pinoy rock']",43
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,1932334,"['comedy rap', 'pop rap', 'rap']",62
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,633924,['israeli pop'],67
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,325125,"['dutch hip hop', 'tropical house']",65
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,793664,"['hip hop', 'virginia hip hop']",58
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,3018819,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",71
5jAMCwdNHWr7JThxtMuEyy,NOTD,271510,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",68
3JXpwnHbLvXxY99EuXqFPX,Poo Bear,45884,['pop r&b'],58
7n2Ycct7Beij7Dj7meI4X0,TWICE,17154871,"['k-pop', 'k-pop girl group']",83
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,1353837,"['electropop', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'shimmer pop']",66
2KU7pJgPoJC3uwJRZPYQ8G,BATE,1391,['malaysian indie'],22
25tMQOrIU4LlUo6Sv8v5SE,Gavin James,698058,"['irish pop', 'neo mellow']",62
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,19717618,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88
5iNrZmtVMtYev5M9yoWpEq,Seeb,337066,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",69
63gbXCha1jpkrJJ9K5gGpR,ELI,30514,['german pop'],45
3zDRCqOhJXJfS2YWOEwGMC,Christopher,253679,['danish pop'],59
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,27824745,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",87
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,78764161,"['art pop', 'electropop', 'pop']",89
1frSJ3BwjRHE9jgMRQV5wC,Zookeepers,8341,['bass trap'],44
7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,221834,['opm'],45
2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,74080,"['danish electronic', 'scandipop']",58
4ScCswdRlyA23odg9thgIO,Jess Glynne,2936156,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",73
39rKElzF7q6K4O2flycSEc,Chlara,47373,['viral pop'],49
2gBjLmx6zQnFGQJCAQpRgw,Nelly,2385976,"['dance pop', 'hip hop', 'pop rap', 'southern hip hop', 'st louis rap']",76
5vBSrE1xujD2FXYRarbAXc,Years & Years,1952736,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house']",69
2DaxqgrOhkeH0fpeiQq2f4,Oasis,8489314,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'pop rock', 'rock']",77
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,4159618,"['hip hop', 'pop', 'pop rap']",81
3mIj9lX2MWuHmhNCA7LSCW,The 1975,6502699,"['modern alternative rock', 'modern rock', 'pop', 'rock']",81
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,28526361,"['chicago rap', 'melodic rap']",90
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,19710556,"['chicago rap', 'rap']",91
5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1237403,"['opm', 'pinoy rock']",59
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,4238210,"['alt z', 'electropop', 'pop']",77
7uMh23xWiuR7zsNkuNcm2G,MNEK,282812,"['uk contemporary r&b', 'uk dance']",72
1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,1762,['opm'],19
1AhjOkOLkbHUfcHDSErXQs,88rising,888317,"['asian american hip hop', 'pop']",68
5LHRHt1k9lMyONurDHEdrp,Tyga,6787364,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,32180558,"['latin hip hop', 'reggaeton', 'urbano latino']",88
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,11773008,[],79
4fpTMHe34LC5t3h5ztK8qu,The Carters,1530157,"['pop', 'r&b', 'rap', 'urban contemporary']",56
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,4916707,"['dance pop', 'pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",72
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2134170,"['electropop', 'pop']",73
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,3133167,"['acoustic cover', 'neo mellow', 'viral pop']",71
40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,348518,['viral pop'],61
1uuV1avDy9Eup5gYHXVG05,Amber Leigh Irish,25750,"['acoustic cover', 'viral pop']",52
7HXBbxW6YwU8lvgBew2p2A,Matt Johnson,38331,"['acoustic cover', 'viral pop']",55
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,644293,"['alt z', 'electropop', 'indie poptimism', 'pop', 'tropical house']",69
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,613412,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",71
30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,358632,"['opm', 'pinoy city pop', 'pinoy indie']",57
5CiGnKThu5ctn9pBxv7DGa,benny blanco,1042937,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']",74
5qRSs6mvI17zrkJpOHkCoM,iKON,3453027,"['k-pop', 'k-pop boy group']",62
1klFdLh3pak3eOtJP0styY,Triple H,496509,['k-pop'],38
4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,47196,"['acoustic opm', 'opm']",26
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,2269369,"['opm', 'pinoy indie']",57
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6818427,"['emo rap', 'rap', 'trap']",73
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,253343,"['covertronica', 'dance pop', 'edm', 'electro house', 'pop dance', 'tropical house']",67
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,505830,"['acoustic pop', 'neo mellow', 'viral pop']",63
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,2499506,"['australian pop', 'pop']",78
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1262484,"['boy band', 'dance pop', 'pop', 'post-teen pop']",61
6MXu7TWZnmykwkXiRJeUMh,Imago,867476,"['opm', 'pinoy rock', 'pop rock']",50
3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,83851,['opm'],39
0Vw76uk7P8yVtTClWyOhac,HONNE,1496889,"['chill r&b', 'pop', 'uk pop']",66
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,2285830,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",63
